Age,Gender,Sleep_Hours,Phone_Checks_Per_Day,Apps_Used_Daily,Phone_Usage_Purpose,Avg_Usage_Hours,Mental_Health_Issue_Level,Productive_Hours,No_Productive_Time,Addiction_Level
16,Male,6.6,110,10,Browsing,4.6000000000000005,8.0,0.15000000000000002,1.3,3
19,Other,6.7,123,13,Gaming,4.7,4.666666666666667,0.6,1.45,3
19,Female,6.3,45,8,Social Media,3.6666666666666665,5.666666666666667,0.8,2.95,2
15,Male,7.6,115,12,Browsing,3.3333333333333335,4.0,0.55,2.05,3
15,Male,6.7,50,19,Gaming,3.5,3.6666666666666665,1.5,1.9500000000000002,3
17,Other,4.7,135,19,Education,5.566666666666666,5.666666666666667,1.15,2.5,3
14,Male,5.5,123,6,Gaming,3.733333333333333,9.333333333333334,1.2,2.55,3
15,Other,6.8,97,16,Other,6.099999999999999,6.0,0.0,4.0,3
15,Female,5.8,119,14,Education,3.566666666666667,3.3333333333333335,0.6,2.25,2
19,Other,6.9,143,10,Gaming,3.4,7.333333333333333,0.75,1.85,3
18,Male,5.9,95,12,Social Media,3.9333333333333336,5.333333333333333,0.35,2.8499999999999996,3
18,Other,6.7,84,20,Social Media,4.866666666666667,3.6666666666666665,0.45,2.05,3
17,Other,4.4,20,11,Social Media,5.133333333333333,5.666666666666667,1.6,1.95,3
16,Male,4.6,55,6,Gaming,4.5,4.0,0.4,3.5500000000000003,3
19,Female,7.6,64,5,Education,4.033333333333334,4.0,1.0499999999999998,1.9,1
13,Other,6.2,57,6,Gaming,5.0,3.6666666666666665,1.05,1.85,2
18,Male,4.5,83,16,Social Media,5.1000000000000005,7.333333333333333,1.1,1.55,3
16,Female,5.3,47,19,Social Media,3.2999999999999994,7.0,0.8,2.0,3
14,Male,6.4,149,12,Education,4.166666666666667,5.333333333333333,0.8,1.6,3
19,Female,6.5,95,10,Browsing,4.1,4.0,1.45,2.65,3
13,Other,6.2,102,11,Social Media,1.4666666666666668,2.0,1.5,3.05,3
14,Male,5.9,147,18,Browsing,1.9000000000000001,8.666666666666666,1.25,2.3,3
13,Male,6.8,40,20,Other,2.966666666666667,5.333333333333333,0.75,3.2,3
16,Female,4.3,40,12,Browsing,5.533333333333334,6.666666666666667,1.3,2.3,3
19,Female,7.4,108,6,Other,3.5666666666666664,4.666666666666667,0.8500000000000001,1.8,3
14,Male,5.8,113,17,Social Media,6.133333333333333,7.0,0.75,2.25,3
13,Female,5.6,121,10,Other,3.9,3.0,0.8500000000000001,2.4,3
17,Female,4.6,53,9,Gaming,3.5666666666666664,5.0,1.0,1.35,1
19,Male,6.6,108,16,Browsing,4.766666666666667,5.333333333333333,0.8,2.1500000000000004,3
15,Male,6.8,119,20,Gaming,2.766666666666667,9.0,0.55,1.7,3
14,Male,6.8,118,11,Gaming,5.833333333333333,6.0,1.45,1.9,3
19,Female,8.5,58,9,Education,4.133333333333334,3.6666666666666665,0.7000000000000001,2.05,3
15,Male,10.0,109,12,Other,5.966666666666666,5.333333333333333,1.7,1.05,3
19,Female,6.4,57,9,Education,5.633333333333333,8.333333333333334,0.3,1.9,3
18,Female,4.9,74,9,Other,4.433333333333334,4.333333333333333,0.55,1.65,2
15,Female,7.5,39,12,Other,4.366666666666666,8.333333333333334,1.5,1.75,3
13,Male,6.1,79,5,Gaming,4.966666666666667,7.333333333333333,0.4,1.85,3
19,Other,7.1,119,16,Gaming,5.0,2.0,0.2,2.5999999999999996,3
13,Female,7.9,50,15,Browsing,2.3666666666666667,5.0,0.3,2.25,3
17,Male,4.2,41,10,Browsing,3.233333333333333,4.333333333333333,1.75,2.3499999999999996,3
17,Male,9.1,92,15,Social Media,5.3999999999999995,6.333333333333333,1.25,1.8,3
13,Female,7.7,100,18,Browsing,4.266666666666667,4.333333333333333,1.7000000000000002,1.9500000000000002,3
19,Female,7.9,140,20,Gaming,5.133333333333334,6.666666666666667,1.0,2.7,3
15,Female,4.7,148,17,Social Media,4.933333333333334,5.333333333333333,1.35,1.5,3
13,Female,6.6,112,9,Browsing,4.233333333333333,5.333333333333333,1.4,2.7,3
18,Male,7.6,43,18,Education,3.6,4.333333333333333,1.5999999999999999,2.25,2
15,Female,6.7,74,12,Browsing,3.033333333333333,7.0,0.8,1.6500000000000001,3
16,Male,10.0,38,5,Gaming,1.9333333333333336,7.333333333333333,0.9500000000000001,2.1,1
13,Female,9.5,40,17,Education,4.033333333333333,3.6666666666666665,1.45,3.1,3
18,Other,7.3,84,13,Gaming,5.7,5.0,1.95,0.4,3
15,Other,6.3,88,16,Gaming,2.566666666666667,7.666666666666667,2.1500000000000004,1.9500000000000002,2
14,Other,6.9,67,19,Social Media,4.033333333333334,5.666666666666667,0.65,2.55,3
13,Female,6.7,45,14,Browsing,3.7000000000000006,5.666666666666667,1.0,1.95,2
15,Male,6.5,81,15,Other,1.7666666666666666,7.666666666666667,1.35,2.15,2
16,Female,5.9,83,11,Browsing,3.6,3.0,1.15,1.2,2
17,Male,7.1,80,7,Gaming,3.233333333333333,5.333333333333333,1.9500000000000002,0.9,1
18,Other,6.6,25,14,Other,3.4,5.666666666666667,0.65,0.75,2
17,Male,6.6,101,15,Education,5.3,8.333333333333334,1.65,3.2,3
16,Other,5.7,86,5,Browsing,2.9333333333333336,4.333333333333333,0.75,2.65,2
13,Other,6.0,63,20,Browsing,3.3333333333333335,6.666666666666667,1.05,1.3,3
13,Female,4.4,136,9,Gaming,5.266666666666667,5.0,0.6,2.3,3
15,Other,5.9,74,16,Browsing,4.3,6.666666666666667,1.55,2.65,3
13,Female,6.1,23,16,Other,5.1,10.0,0.5,1.8,3
14,Male,6.1,63,17,Gaming,2.8000000000000003,6.0,1.5499999999999998,1.9500000000000002,3
18,Male,7.0,134,10,Social Media,2.9333333333333336,7.333333333333333,1.1,2.1,2
19,Male,6.3,43,19,Other,4.433333333333334,7.0,1.4,1.7,3
19,Male,8.3,96,20,Education,3.3000000000000003,9.0,0.9500000000000001,2.8499999999999996,3
14,Other,8.0,25,7,Gaming,5.3999999999999995,3.0,1.6,2.7,3
14,Male,4.1,42,19,Education,5.166666666666667,9.0,1.2,3.1,3
14,Other,5.8,83,19,Browsing,2.9666666666666663,5.0,0.85,1.6,3
17,Other,6.3,67,6,Social Media,4.5,6.0,1.05,2.0,3
19,Male,6.8,143,7,Other,3.9666666666666663,4.333333333333333,1.2,1.4,3
14,Female,3.5,87,19,Gaming,4.433333333333334,1.3333333333333333,0.2,3.0,3
13,Other,7.9,115,5,Other,4.8999999999999995,3.3333333333333335,0.6,2.05,3
13,Other,6.7,93,8,Other,4.366666666666666,4.666666666666667,1.45,2.1,3
17,Other,7.2,56,16,Education,3.3333333333333335,7.666666666666667,0.8500000000000001,2.35,3
13,Male,5.7,36,10,Education,5.633333333333333,6.0,0.7,1.65,3
17,Female,6.3,93,14,Browsing,3.233333333333333,8.333333333333334,1.35,1.9500000000000002,3
17,Other,7.9,21,16,Other,4.466666666666666,5.666666666666667,1.5,1.35,2
14,Male,5.4,133,6,Browsing,2.6333333333333333,7.333333333333333,1.2000000000000002,2.45,2
14,Other,5.9,124,13,Browsing,5.6000000000000005,5.0,0.55,1.95,3
16,Other,7.1,32,15,Social Media,3.3666666666666667,4.0,1.6,1.9,2
19,Male,8.2,41,11,Social Media,3.1,3.6666666666666665,1.6,3.15,3
19,Other,5.0,121,16,Other,4.8999999999999995,4.333333333333333,1.35,1.4,3
15,Male,8.1,139,19,Social Media,5.133333333333334,7.666666666666667,0.75,3.6,3
15,Other,5.6,98,11,Browsing,3.866666666666667,5.333333333333333,0.55,1.75,3
15,Other,6.8,21,12,Gaming,3.9333333333333336,2.6666666666666665,1.7999999999999998,1.9,2
19,Female,4.6,146,10,Other,2.1333333333333333,6.666666666666667,1.3,1.2000000000000002,2
14,Other,4.4,123,8,Gaming,4.833333333333333,5.0,0.05,3.35,3
13,Other,8.5,58,15,Education,4.6000000000000005,4.0,1.25,2.55,3
14,Male,6.1,26,7,Social Media,4.0,2.0,0.6,1.35,3
15,Female,5.5,125,9,Education,2.733333333333333,6.666666666666667,1.5499999999999998,2.4,3
15,Female,8.2,150,17,Other,2.966666666666667,2.3333333333333335,1.1,2.5999999999999996,3
14,Other,9.8,46,9,Education,2.233333333333333,5.0,1.25,1.25,1
14,Other,5.6,27,18,Gaming,4.8999999999999995,3.6666666666666665,0.4,2.2,3
14,Other,7.7,55,18,Other,5.166666666666667,4.333333333333333,1.05,2.35,3
14,Other,4.8,142,12,Other,5.2,5.0,1.9000000000000001,2.0,3
15,Male,6.1,88,15,Other,2.5,4.333333333333333,0.4,1.15,3
13,Female,8.0,92,10,Other,4.433333333333334,4.0,0.55,1.2,2
14,Female,8.4,81,13,Browsing,3.0,6.0,0.39999999999999997,0.8,1
18,Other,7.1,56,14,Other,4.8,6.0,0.95,1.2,3
17,Other,7.6,149,13,Browsing,5.0,4.666666666666667,0.75,3.25,3
15,Male,8.1,95,17,Social Media,4.3,6.666666666666667,0.55,2.05,3
18,Male,9.5,99,5,Browsing,3.366666666666667,5.333333333333333,1.2,2.45,2
13,Other,5.4,30,12,Browsing,4.533333333333333,4.333333333333333,1.9,1.5,3
13,Other,7.9,62,11,Other,2.1666666666666665,2.6666666666666665,1.35,1.55,1
14,Female,6.1,39,13,Browsing,4.433333333333334,7.666666666666667,0.5,1.15,3
15,Male,7.1,61,10,Social Media,3.6,6.0,1.1,1.2999999999999998,3
18,Other,6.3,27,8,Education,4.933333333333334,2.0,0.8,1.7,2
19,Female,6.5,88,7,Other,3.1666666666666665,6.666666666666667,1.7000000000000002,1.75,3
17,Male,8.4,70,18,Education,3.5666666666666664,7.0,0.7,2.15,3
13,Male,7.0,110,10,Browsing,5.233333333333333,5.333333333333333,0.8999999999999999,2.1,3
15,Female,5.6,113,8,Browsing,4.5,7.0,0.75,1.5,3
19,Male,10.0,111,11,Education,4.966666666666667,6.333333333333333,0.75,1.3,3
14,Other,5.6,67,18,Other,3.5,4.666666666666667,2.3,2.75,3
19,Male,5.9,130,17,Browsing,3.3333333333333335,6.0,0.1,2.1500000000000004,3
17,Other,5.1,68,18,Browsing,4.666666666666667,7.666666666666667,1.15,2.5,3
16,Female,7.1,92,13,Other,4.933333333333334,5.333333333333333,0.75,2.5999999999999996,3
16,Other,4.6,96,8,Browsing,4.766666666666667,5.333333333333333,1.5,2.3,3
19,Male,8.0,129,8,Browsing,2.9333333333333336,5.333333333333333,0.75,3.1,3
18,Female,4.5,113,17,Social Media,3.733333333333333,6.333333333333333,0.7,2.6,3
13,Other,4.7,72,14,Other,2.733333333333333,3.6666666666666665,1.15,1.6,3
19,Male,9.9,66,7,Other,4.166666666666667,6.0,1.2,2.1,2
15,Female,9.0,84,10,Gaming,2.1999999999999997,6.333333333333333,0.7,2.9,2
17,Male,5.7,93,13,Other,3.133333333333333,8.666666666666666,0.6499999999999999,2.8,3
15,Female,7.5,79,19,Social Media,2.1999999999999997,5.666666666666667,0.3,1.5999999999999999,2
18,Other,6.1,137,17,Browsing,4.466666666666666,7.666666666666667,2.15,1.85,3
19,Male,5.2,36,16,Gaming,1.866666666666667,3.3333333333333335,1.4,2.1,3
13,Female,6.0,29,7,Social Media,4.333333333333333,6.0,1.9,1.6,2
17,Female,3.0,39,17,Other,3.8000000000000003,8.0,0.7999999999999999,2.25,3
17,Other,4.9,23,9,Education,3.9,7.0,0.7,2.7,3
15,Female,4.6,85,6,Social Media,2.6,4.333333333333333,1.15,2.45,3
15,Other,6.3,21,15,Gaming,4.766666666666667,10.0,0.6000000000000001,1.4,3
13,Male,6.2,140,13,Gaming,3.766666666666667,4.0,0.9,2.45,3
17,Male,5.3,148,10,Other,4.033333333333333,5.333333333333333,1.7000000000000002,1.45,3
15,Female,8.0,32,18,Social Media,3.5666666666666664,4.333333333333333,1.3,1.8,3
19,Male,4.3,98,7,Social Media,3.466666666666667,7.333333333333333,0.15,1.4000000000000001,3
17,Other,4.7,90,5,Social Media,4.533333333333333,6.333333333333333,0.8500000000000001,2.35,3
17,Female,10.0,50,11,Education,2.9333333333333336,8.0,0.3,1.35,1
16,Other,5.6,25,8,Browsing,5.066666666666666,4.333333333333333,1.9,2.4000000000000004,3
17,Male,6.9,117,13,Browsing,2.5,7.0,0.65,1.7999999999999998,3
13,Female,9.0,132,19,Education,2.566666666666667,3.0,1.4,2.15,2
17,Other,6.6,78,8,Other,3.6666666666666665,4.333333333333333,0.05,1.3,2
17,Female,5.0,22,13,Gaming,3.733333333333333,6.0,1.4500000000000002,1.05,3
13,Other,6.9,69,9,Social Media,4.833333333333333,4.0,0.8,1.7999999999999998,3
18,Other,3.0,45,14,Gaming,3.9,6.0,1.35,1.4,3
19,Female,4.8,20,7,Browsing,2.7999999999999994,8.666666666666666,1.0499999999999998,2.2,2
19,Female,5.8,100,12,Gaming,6.266666666666666,6.0,1.6,1.05,3
15,Female,7.9,55,6,Education,3.8666666666666667,5.666666666666667,0.95,1.35,2
19,Female,5.0,40,14,Social Media,3.9666666666666663,3.6666666666666665,0.5,3.05,3
15,Other,4.7,59,14,Gaming,3.133333333333333,4.333333333333333,0.5,1.5499999999999998,2
19,Female,5.0,35,18,Gaming,4.033333333333333,7.333333333333333,0.25,3.9,3
18,Other,5.7,91,16,Education,5.166666666666667,5.666666666666667,0.45,1.05,3
13,Other,5.6,34,12,Gaming,2.9,3.3333333333333335,1.3,2.5999999999999996,2
15,Female,6.5,66,14,Other,2.6666666666666665,4.333333333333333,1.2000000000000002,1.85,3
16,Female,5.1,39,5,Social Media,2.9,5.0,1.4,1.2999999999999998,1
14,Female,6.8,72,19,Gaming,5.733333333333333,5.666666666666667,0.65,1.75,3
14,Female,7.5,75,8,Gaming,3.4333333333333336,7.0,0.6,2.45,3
17,Other,7.2,112,14,Social Media,3.8000000000000003,4.0,1.3,3.05,3
19,Female,6.6,150,6,Gaming,4.966666666666667,6.333333333333333,0.7,1.9,3
15,Female,8.2,148,17,Gaming,4.5,5.0,0.95,2.8,3
16,Other,6.8,76,10,Other,3.3333333333333335,8.333333333333334,0.6000000000000001,2.2,3
18,Male,5.4,145,17,Social Media,2.733333333333333,7.666666666666667,0.95,1.75,3
18,Other,5.5,37,20,Browsing,3.6333333333333333,4.0,1.85,2.2,3
17,Other,6.2,143,16,Social Media,4.466666666666666,7.666666666666667,1.0,0.95,3
15,Female,7.8,37,17,Other,5.3999999999999995,3.0,0.7,2.2,3
13,Female,6.5,71,5,Social Media,3.6666666666666665,6.0,1.05,2.05,2
14,Other,6.4,35,14,Social Media,3.6333333333333333,4.333333333333333,1.7999999999999998,2.05,2
15,Male,10.0,81,10,Social Media,4.3,8.0,0.45,1.9500000000000002,3
17,Other,8.1,22,7,Other,4.266666666666667,5.666666666666667,1.35,3.6500000000000004,3
19,Male,6.9,100,15,Browsing,4.033333333333334,5.0,1.3,2.4000000000000004,3
15,Male,6.5,67,20,Social Media,4.2,7.0,0.6499999999999999,2.9,3
14,Female,6.2,90,7,Browsing,4.8,7.666666666666667,0.4,1.75,3
16,Other,6.5,50,13,Education,3.1333333333333333,5.666666666666667,1.9,2.1500000000000004,2
15,Other,5.2,68,16,Other,6.066666666666666,7.666666666666667,1.9,2.0500000000000003,3
18,Other,7.2,31,12,Social Media,4.8999999999999995,4.333333333333333,1.5499999999999998,1.4,3
17,Female,7.5,130,11,Education,5.366666666666667,6.666666666666667,1.2999999999999998,2.95,3
16,Other,6.9,87,17,Education,4.433333333333334,4.0,0.65,2.0,3
16,Male,6.8,85,10,Gaming,3.0,5.666666666666667,1.8499999999999999,2.3,3
16,Other,6.5,74,6,Other,4.433333333333334,3.6666666666666665,0.55,2.1,2
17,Female,7.4,64,12,Gaming,3.766666666666667,5.0,0.9,1.25,2
17,Female,8.1,138,11,Education,2.3,6.666666666666667,1.0,2.9,2
18,Male,6.1,125,5,Education,3.6999999999999997,9.0,1.05,3.05,3
19,Male,4.4,49,14,Social Media,4.066666666666666,5.0,1.5,1.9,3
15,Other,5.1,29,12,Gaming,5.533333333333334,3.6666666666666665,1.3,1.8499999999999999,3
17,Female,7.0,136,20,Browsing,6.666666666666667,6.333333333333333,0.30000000000000004,2.8,3
15,Other,6.5,76,5,Social Media,4.133333333333334,6.666666666666667,0.7000000000000001,1.3499999999999999,3
15,Male,4.7,53,16,Gaming,6.366666666666666,4.666666666666667,1.3,2.45,3
19,Other,5.6,65,8,Other,3.8666666666666667,3.6666666666666665,0.8,0.85,2
16,Female,7.0,29,17,Social Media,5.5,5.0,1.1,2.9,3
13,Female,7.0,88,20,Browsing,4.366666666666666,4.333333333333333,1.2,1.75,3
16,Female,5.9,33,17,Education,3.5333333333333337,3.6666666666666665,1.95,2.3,3
15,Female,6.4,81,19,Education,4.0,6.666666666666667,1.4,1.05,3
13,Female,5.5,57,7,Browsing,2.6333333333333333,3.3333333333333335,0.6,1.4,2
13,Male,4.8,103,9,Other,3.4333333333333336,4.666666666666667,1.2,1.15,1
16,Female,5.2,26,13,Social Media,4.233333333333333,3.6666666666666665,1.5,0.9500000000000001,2
16,Male,4.9,101,12,Gaming,4.3,3.6666666666666665,1.1,1.85,3
15,Male,7.5,131,7,Education,4.2,5.0,1.45,1.45,3
13,Male,6.8,44,18,Education,3.633333333333333,1.3333333333333333,1.2000000000000002,3.25,3
16,Male,5.9,53,5,Browsing,5.1000000000000005,4.666666666666667,1.6,1.2,2
19,Female,10.0,50,20,Browsing,3.6333333333333333,7.0,0.35,2.15,3
13,Other,3.8,96,14,Social Media,4.466666666666667,3.6666666666666665,1.05,2.45,3
18,Female,8.3,134,18,Gaming,4.433333333333334,6.333333333333333,1.5,0.75,3
17,Male,6.4,128,19,Other,4.833333333333333,5.333333333333333,1.2999999999999998,1.75,3
16,Other,5.2,86,6,Education,4.133333333333333,4.666666666666667,0.05,2.35,3
15,Female,6.1,76,8,Social Media,4.633333333333334,4.333333333333333,0.7999999999999999,1.55,3
19,Other,7.0,140,5,Gaming,4.833333333333333,7.666666666666667,1.2,1.1,2
19,Male,7.9,103,8,Browsing,3.6,6.666666666666667,1.9,1.6,1
13,Male,6.3,126,19,Social Media,5.3999999999999995,5.666666666666667,1.2000000000000002,1.85,3
16,Female,5.4,39,14,Gaming,4.533333333333334,5.0,0.9,1.5,3
19,Female,5.2,55,13,Browsing,4.766666666666667,3.0,1.5,1.2000000000000002,3
13,Male,6.6,122,11,Education,4.7,2.0,1.2000000000000002,1.9,3
14,Female,4.4,65,14,Social Media,2.1999999999999997,4.333333333333333,0.9500000000000001,1.8,2
16,Female,6.3,148,7,Gaming,6.366666666666667,3.0,1.4,1.15,3
16,Female,7.5,111,11,Social Media,3.3333333333333335,5.0,0.15000000000000002,2.4,3
16,Male,5.5,74,18,Gaming,5.233333333333333,5.0,0.8,2.95,3
17,Male,6.7,35,19,Education,4.966666666666667,4.333333333333333,1.0,2.3,3
16,Male,9.3,73,12,Browsing,3.4666666666666663,4.666666666666667,0.6,2.05,2
16,Other,3.3,60,9,Other,5.5,6.0,1.05,0.55,2
19,Male,5.6,125,16,Browsing,3.9,9.0,0.95,2.75,3
18,Female,6.3,52,17,Education,4.866666666666666,2.3333333333333335,0.5,0.6,3
18,Female,8.7,24,7,Browsing,4.3999999999999995,4.666666666666667,1.5,0.7,2
17,Other,7.7,28,12,Education,2.9,4.333333333333333,1.3,2.15,2
14,Other,7.3,91,14,Browsing,7.400000000000001,7.0,1.4,3.0999999999999996,3
13,Male,8.8,143,10,Other,3.9333333333333336,4.333333333333333,0.6000000000000001,2.1,3
13,Male,5.8,44,7,Gaming,4.533333333333333,3.6666666666666665,1.05,1.05,2
16,Male,5.1,104,10,Social Media,4.566666666666666,7.666666666666667,0.65,1.15,2
15,Female,6.1,141,11,Gaming,3.2999999999999994,4.0,0.9500000000000001,1.75,3
14,Other,8.6,46,18,Browsing,5.7,4.666666666666667,0.9,1.75,3
17,Male,10.0,73,17,Social Media,5.233333333333333,1.3333333333333333,1.8,1.3,3
16,Other,7.5,119,20,Social Media,2.1,2.3333333333333335,0.8,2.4,3
14,Other,8.1,103,14,Education,5.066666666666666,8.333333333333334,2.1,2.5,3
17,Male,6.3,98,12,Gaming,5.733333333333333,4.333333333333333,0.6000000000000001,0.75,3
15,Male,8.7,78,17,Browsing,5.2,3.6666666666666665,0.9,2.35,3
16,Male,7.2,36,9,Gaming,3.1666666666666665,6.666666666666667,1.2,1.75,2
14,Other,3.3,86,16,Other,4.233333333333333,5.333333333333333,1.15,2.15,3
16,Other,8.6,58,12,Browsing,5.5,4.666666666666667,1.35,1.5,3
15,Other,5.9,45,6,Browsing,2.6666666666666665,6.666666666666667,1.25,1.1,1
13,Female,3.9,106,5,Browsing,4.0,7.0,0.9,2.55,3
13,Male,5.8,126,15,Other,3.4,4.0,0.8,2.35,3
17,Female,7.8,117,8,Other,4.533333333333333,4.666666666666667,1.4,2.0,3
13,Female,7.8,91,14,Gaming,2.6333333333333333,4.333333333333333,1.25,1.1500000000000001,2
13,Other,5.4,25,16,Social Media,3.8333333333333335,4.666666666666667,1.6500000000000001,1.5499999999999998,2
16,Male,3.9,96,5,Social Media,4.433333333333334,4.333333333333333,0.95,2.3,3
15,Female,6.3,22,9,Gaming,3.9,5.333333333333333,1.65,2.3,2
15,Other,4.7,140,10,Browsing,3.1,6.666666666666667,0.25,1.2,3
15,Female,8.4,56,7,Browsing,4.8,5.666666666666667,0.6,2.05,3
15,Male,6.5,135,16,Browsing,2.1999999999999997,1.0,1.5,0.55,1
17,Female,5.4,102,17,Gaming,3.0666666666666664,3.6666666666666665,0.8,1.45,2
16,Other,7.0,141,14,Social Media,4.866666666666667,7.666666666666667,1.2,1.25,3
16,Female,6.9,61,10,Education,5.233333333333333,4.0,0.45,0.35,2
17,Male,6.0,66,13,Browsing,4.233333333333333,6.0,1.5,1.15,3
16,Male,7.3,58,10,Other,4.866666666666667,3.3333333333333335,0.8,2.7,3
19,Female,8.9,50,17,Social Media,3.9333333333333336,5.333333333333333,0.7,1.15,2
15,Female,6.5,120,14,Browsing,3.733333333333333,5.333333333333333,1.35,1.95,3
18,Male,7.4,59,5,Social Media,4.3,5.333333333333333,0.6000000000000001,2.3,3
13,Female,5.7,57,12,Education,4.5,5.333333333333333,0.95,3.0,3
15,Male,4.3,88,20,Other,3.133333333333333,6.333333333333333,0.4,1.9500000000000002,3
18,Other,5.4,141,19,Education,4.866666666666666,5.0,0.35,1.3,3
13,Female,5.9,97,5,Browsing,3.466666666666667,4.0,1.8499999999999999,1.8,3
14,Other,8.7,63,12,Social Media,3.6666666666666665,6.333333333333333,0.44999999999999996,1.55,2
16,Male,7.4,112,9,Social Media,3.1666666666666665,8.333333333333334,0.95,3.0999999999999996,3
15,Male,6.9,108,20,Social Media,3.9333333333333336,6.0,1.4500000000000002,1.65,3
16,Other,5.1,57,14,Education,2.766666666666667,2.6666666666666665,1.85,2.55,3
14,Male,9.1,26,18,Other,3.266666666666667,3.3333333333333335,0.95,1.35,2
13,Other,9.1,40,5,Social Media,3.1333333333333333,4.666666666666667,2.2,1.5,2
13,Female,9.2,78,9,Gaming,4.666666666666667,7.666666666666667,2.0,1.0,2
15,Other,5.3,102,15,Gaming,2.533333333333333,3.3333333333333335,1.2000000000000002,1.2,3
14,Other,5.8,59,19,Other,5.666666666666667,5.0,1.25,2.3,3
14,Female,6.7,28,16,Education,4.766666666666667,5.666666666666667,0.7,2.15,3
18,Female,7.1,128,6,Other,4.2,8.333333333333334,1.65,1.75,2
19,Other,7.1,109,12,Social Media,2.733333333333333,3.3333333333333335,0.8500000000000001,2.05,2
18,Other,9.1,29,19,Education,3.566666666666667,4.666666666666667,0.7,2.75,3
16,Female,6.1,98,6,Education,3.8000000000000003,3.3333333333333335,0.39999999999999997,1.3,2
16,Male,5.2,30,6,Other,3.5,5.666666666666667,1.45,1.3,2
14,Female,5.6,150,16,Education,3.5,5.0,0.65,1.7,3
18,Other,4.0,69,13,Education,3.6666666666666665,5.0,1.6,1.9,3
17,Female,5.8,136,6,Other,5.566666666666667,6.333333333333333,0.3,2.45,3
15,Female,10.0,28,7,Other,3.1666666666666665,6.666666666666667,0.25,3.45,2
14,Male,7.1,94,16,Social Media,6.0,5.0,0.9,2.65,3
13,Female,9.3,90,8,Browsing,3.966666666666667,8.333333333333334,1.3,2.9000000000000004,3
17,Male,8.0,103,11,Social Media,4.333333333333333,2.0,0.8,2.4,3
18,Male,4.7,64,6,Social Media,4.3999999999999995,6.0,0.9,1.25,3
15,Male,6.1,128,8,Browsing,2.766666666666667,3.0,2.1,1.75,2
15,Other,7.3,54,16,Education,4.366666666666666,5.0,0.44999999999999996,3.35,3
18,Male,8.8,73,16,Social Media,3.233333333333333,6.333333333333333,0.65,1.1,2
17,Other,6.6,29,12,Gaming,3.5,8.666666666666666,0.9,1.1,2
13,Other,8.7,30,8,Education,3.5666666666666664,6.666666666666667,1.15,2.85,2
15,Other,7.4,128,19,Gaming,4.3999999999999995,6.0,0.85,1.35,3
16,Female,7.1,65,5,Other,2.533333333333333,7.0,1.15,1.85,2
16,Female,3.2,48,11,Other,4.966666666666666,4.666666666666667,0.45,2.4,3
19,Female,5.9,21,20,Education,3.6,4.333333333333333,0.7,2.15,3
13,Other,6.4,117,15,Browsing,4.266666666666667,4.666666666666667,1.1,2.65,3
13,Female,6.5,23,17,Gaming,5.066666666666666,5.0,1.25,1.7999999999999998,3
16,Male,6.6,123,18,Social Media,1.8666666666666665,7.0,1.35,1.05,3
19,Female,4.3,23,11,Education,3.7000000000000006,5.666666666666667,0.75,2.55,3
15,Male,3.0,56,19,Gaming,3.5999999999999996,7.333333333333333,1.6,2.35,3
14,Other,9.8,122,20,Education,4.566666666666666,5.333333333333333,1.5,2.5,3
19,Male,7.2,102,7,Other,3.733333333333333,7.333333333333333,1.75,2.3,3
14,Other,5.1,24,16,Other,3.6999999999999997,5.666666666666667,1.05,2.4000000000000004,3
