event_id,disaster_type,location,latitude,longitude,date,severity_level,affected_population,estimated_economic_loss_usd,response_time_hours,aid_provided,infrastructure_damage_index,is_major_disaster
3994,Flood,Chile,-37.43155082423012,-74.53291190617844,2023-11-07,4,31564.229436899397,2307856.4809722234,15.460339931663167,Yes,0.47,False
12878,Flood,Chile,-38.79442811467395,-72.35153311300006,2024-09-09,3,10517.32146603078,2890917.4850574825,38.58065376706422,Yes,4.704078874711401,False
9813,Flood,Chile,-34.8284189329457,-70.93171408207341,2024-05-21,3,24875.336285143556,7660420.495513753,67.20969608288763,No,4.325974325129303,False
10380,Flood,Chile,-37.471313233095806,-71.88894699453839,2024-06-21,1,205.80391463475476,236227.34322458706,9.97102341894264,No,2.1598469797693025,False
5006,Flood,Chile,-32.21944691982057,-72.83785211489231,2023-03-02,5,30303.10018544376,8928774.641450923,57.24618676704301,No,1.212022888948558,False
4695,Flood,Chile,-31.286450279245297,-70.27696290950772,2022-12-15,3,7370.607177583469,892874.8807223053,1.9749358234443537,Yes,0.46,False
9997,Flood,Chile,-36.26528743222696,-73.87175440565115,2025-02-12,5,9252.349115685272,1595073.3020466173,50.54095307952946,Yes,0.34,False
7983,Flood,Chile,-33.47071561632824,-72.92446753340542,2023-04-12,3,14427.572886454014,1443920.991960404,66.35031749109338,No,0.63,False
3927,Flood,Chile,-35.46694830338415,-71.82364370799912,2024-09-20,5,18754.26557759801,2076498.9119589543,15.340655177905914,Yes,1.4390648583451613,False
15220,Flood,Chile,-34.31609368214334,-73.0974512664532,2024-05-03,4,30647.567583939737,7682738.913766205,9.746535013303914,Yes,1.6436027624317284,False
432,Flood,Chile,-37.576824570933375,-71.90071024301662,2025-11-15,5,35162.89734651546,3748552.6688815667,61.77941169301192,Yes,6.684201858124669,False
8152,Flood,Chile,-35.33855078254325,-71.26704936900576,2023-02-08,5,16176.245128839162,3591666.754011361,63.510494471960676,Yes,0.49,False
10416,Flood,Chile,-38.1391820049559,-69.59063317872173,2024-05-10,6,38681.6924897432,5190027.850735552,43.77304053628036,Yes,0.77,False
15926,Flood,Chile,-37.20557286238815,-70.51592078792659,2024-03-01,6,31025.430730180517,8646893.11707922,13.591214751508442,Yes,5.193669599304723,False
4364,Flood,Chile,-36.3065553996451,-67.24210753689505,2023-03-12,2,20187.63445549281,2915235.3524860796,59.596630558934244,No,4.41147552080113,False
4234,Flood,Chile,-37.67028522359355,-72.94434369634635,2025-11-18,1,5355.515873563165,569897.9257806777,2.6238961096864877,No,0.65,False
1654,Flood,Chile,-34.80422014653814,-72.23742129975224,2025-10-09,3,12078.27300156903,3518759.6363859456,2.5967960950757467,Yes,0.22,False
9523,Flood,Chile,-36.7942820398286,-75.74850759022183,2025-01-15,1,734.3297799395954,146276.59245881648,7.141016646926069,Yes,6.633953870598478,False
17485,Flood,Chile,-37.28580866600717,-70.84881593098278,2023-11-06,2,14314.419373991817,3403591.6640954055,39.977132904274605,Yes,0.62,False
6261,Flood,Chile,-32.05097385982181,-73.30468984306536,2022-12-30,1,5761.325118139943,711517.7887529385,42.086704066790375,Yes,0.09,False
15196,Flood,Chile,-36.4376119834875,-69.83083601437215,2024-06-30,5,17174.52075820105,872095.8853201843,61.7599517639749,Yes,4.393330093177775,False
6196,Flood,Chile,-36.28000157093762,-67.56058372162666,2022-12-22,2,14694.27290661609,768554.2249338663,56.916947132310455,Yes,0.56,False
19661,Flood,Chile,-36.78687525646599,-71.32010149852766,2024-03-16,3,16890.588669600587,2761985.0352744027,50.37027401106382,Yes,3.260393298382765,False
1131,Flood,Chile,-37.350746122335565,-73.23240599740598,2024-02-10,4,10873.449179250643,1265934.0653402586,51.15572884077876,No,0.8091870995788533,False
15993,Flood,Chile,-32.68528942201764,-73.17359660819562,2025-08-05,2,8764.798418264587,1982830.2792948554,62.30780317141698,Yes,1.9127628437589816,False
10824,Flood,Chile,-40.13480273861957,-70.8117752191451,2023-01-13,6,27255.94743718041,3692276.9735192917,35.064198356358936,Yes,0.83,False
3286,Wildfire,Italy,40.63697716984999,10.77140666963363,2023-02-03,10,56577.28086024431,4287952.88252272,30.121021080599466,No,0.93,True
1875,Wildfire,Italy,41.01254774585081,13.19814579225478,2023-11-24,10,50907.046260653246,17298130.2468053,71.94481505636787,Yes,0.9676330471322193,True
7937,Wildfire,Italy,43.24050494581445,14.014042321938735,2023-05-22,9,34173.47642907008,6332959.217521355,55.656087962178105,Yes,1.6934796250360287,True
4082,Wildfire,Italy,39.54729340503528,13.609368864979082,2023-12-30,8,59534.91486580496,2883288.926258329,45.9114748502173,No,3.3607883616155156,True
10816,Wildfire,Italy,44.02058721240321,15.941879499980178,2024-09-29,7,47897.0934840071,11958472.599156983,26.57062676762177,Yes,0.017644801890633333,True
8011,Wildfire,Italy,42.72021547149576,11.938335346690012,2025-07-15,8,26191.003326502097,3138467.856446378,15.829806971432921,Yes,6.416507258177502,True
4917,Wildfire,Italy,41.99909398670104,12.472185777687962,2024-09-06,9,40009.420081934324,7078640.213393621,11.812227908305502,No,8.16492317952046,True
17072,Wildfire,Italy,46.66063593916189,15.428240674647435,2025-09-10,10,45328.55564578391,2887130.516796115,3.1328861920742788,Yes,0.68,True
4268,Wildfire,Italy,40.11393918885425,13.40592421906854,2023-08-29,10,50480.43909639289,4853791.046765777,29.192947943421938,No,2.2355665382848016,True
9894,Wildfire,Italy,41.73679587769935,10.40752273977118,2024-08-04,10,57225.38564175449,8904328.42004481,54.65470121316024,No,1.2889380934478014,True
16321,Wildfire,Italy,42.93531769988908,10.498627643252116,2024-03-26,8,47171.61894499181,11819353.989728887,58.705353051152564,Yes,1.6047298093798212,True
16940,Wildfire,Italy,43.12769547184814,11.8768196102845,2025-06-24,9,40767.676907482135,5399643.750104062,12.92189453718775,Yes,5.259196173803028,True
16878,Wildfire,Italy,42.63761659651328,12.542838799316202,2023-10-18,9,36374.82349499385,10440277.568633059,26.697211407994835,Yes,0.83,True
3905,Wildfire,Italy,41.23470766036421,13.243749217245744,2023-10-07,9,55698.732114777165,16537947.968246104,65.22936459566513,Yes,0.95,True
6948,Wildfire,Italy,41.98769664779535,9.408291468341895,2025-11-13,9,30053.910379415316,8950567.471223187,29.678305880291134,Yes,4.293394415982999,True
4653,Wildfire,Italy,43.19528669024445,11.86276935095854,2024-05-05,8,47198.25676239426,2760780.6714506517,54.718127792728595,No,0.5022874089438718,True
15093,Wildfire,Italy,39.860176058170005,14.59793045471056,2024-04-07,9,28462.133926779756,3115896.6175118545,51.88569666455865,Yes,1.713437092588805,True
12478,Wildfire,Italy,43.25368335560748,14.41337031980887,2024-05-16,9,47280.81533854488,10436868.574460397,64.38708302908209,No,0.83,True
9042,Wildfire,Italy,40.72437930835043,12.588803793087331,2023-08-14,7,30681.976915217005,2921777.7684511687,8.031350139801955,Yes,0.6491864456596509,True
11274,Wildfire,Italy,44.98242265886172,12.9568207204792,2023-09-28,7,19078.865279526137,3008381.2149355,61.589635640213636,Yes,1.505195140380167,True
10804,Wildfire,Italy,41.57408684969453,12.089283199176425,2024-07-12,8,36552.05288251228,3938924.5205676015,37.29731401153689,Yes,0.58,True
911,Wildfire,Italy,39.1173090214558,11.880729648295102,2023-05-16,10,59363.40471381912,10228395.62309659,28.624714452613553,Yes,0.8913195185329968,True
19693,Wildfire,Italy,45.358569067584135,11.906647936272687,2025-07-13,10,64572.844460025844,2666300.0691073895,43.16471402374386,Yes,2.305405310953385,True
665,Wildfire,Italy,41.23301883837898,13.15550079337344,2024-11-30,10,50269.05217439666,8571856.979332,28.900434811690868,Yes,5.027959735034438,True
18200,Wildfire,Italy,43.49099380487437,12.754446922382046,2025-05-04,9,48427.448603269855,13929982.301985074,52.628509780224555,Yes,6.101201653665248,True
8488,Wildfire,Italy,43.86953784761373,10.84595795469901,2024-11-24,9,49264.67057100702,11676768.111880686,49.10185203814017,Yes,2.1025014233429475,True
9861,Wildfire,Italy,42.77776018228486,11.385020348971333,2024-09-19,8,42109.142631901144,2781800.449142771,13.878220605309215,Yes,4.894535365619285,True
13008,Wildfire,Italy,41.41836564012655,11.890714013298403,2023-06-02,9,48663.3207229823,5624191.54793244,12.457722454890424,No,0.6842998929716845,True
3126,Wildfire,Italy,44.6615167312105,10.578535008399609,2024-06-12,9,58878.50245626541,8213304.902131993,21.176533218473235,No,3.373257904725919,True
15256,Wildfire,Italy,42.19712798025864,11.744436178259122,2024-07-16,8,36422.45978698004,4686952.153520012,6.337063786593449,Yes,0.46,True
11389,Wildfire,Italy,42.64729062709007,10.980669654009802,2025-01-26,10,52473.84263266733,11543671.783219397,7.27909090528943,Yes,2.878570452164717,True
4574,Wildfire,Italy,40.73243581391941,12.81490219049098,2024-08-15,9,48202.909113223555,11636174.87826138,46.88044284337469,No,0.7,True
12291,Wildfire,Italy,41.6427290410083,13.699295124546335,2023-06-24,7,31360.94899006753,7552462.217919993,60.43553806208949,Yes,0.7218804955092565,True
2167,Wildfire,Italy,39.80700682044778,7.997846728506905,2023-01-17,9,36597.9697201595,9919760.980156558,45.27813728144283,Yes,0.3431545282830527,True
10436,Wildfire,Italy,41.64497096986485,8.55186801393857,2023-04-19,10,43590.92715606803,6349542.834041384,70.2763488061842,No,2.4339981623408136,True
16719,Wildfire,Italy,41.581529218719886,10.21757115591487,2025-08-23,8,42306.61101738837,6361589.206312256,30.25825904285795,Yes,0.54,True
6881,Wildfire,Italy,37.89977391788971,12.489706484862348,2024-07-31,7,59418.54213123658,3203883.59334728,42.104504398842074,No,0.57,True
11031,Wildfire,Italy,41.27692190451304,14.06877177731863,2023-02-20,7,34728.50249220515,4594549.513800823,53.69471229356083,Yes,0.46,True
5054,Wildfire,Italy,44.40605870149415,14.108305977668808,2024-11-06,10,44623.97605315134,3707788.888721173,0.61533680209756,Yes,2.3267720190836267,True
8578,Hurricane,Italy,41.63452824283711,14.167635282521832,2024-03-19,10,57407.84670236581,9384919.972133325,38.27154109047614,No,7.372175535810241,True
7397,Hurricane,Italy,44.943591176865176,15.2559038750844,2023-12-13,7,30544.947169147166,3094283.024512082,13.963538359555777,No,0.61,True
14928,Hurricane,Italy,42.55352126650396,13.636188832538224,2025-08-05,7,30522.263667505045,7778678.6857600575,0.7885303101569449,Yes,0.9092463927823481,True
17013,Hurricane,Italy,43.185561870797954,9.706884735356908,2024-07-24,8,31674.017928483256,10066449.710355977,70.7738760784206,No,4.624770197959673,True
18328,Hurricane,Italy,38.733825905197534,14.451837950212516,2025-04-14,8,47822.749232961076,11304530.979913607,18.14999049158792,No,0.93,True
6719,Hurricane,Italy,39.071691261874165,11.215677835115104,2023-07-15,9,32817.45423735574,2228881.4551253202,1.432103263824484,Yes,0.67,True
975,Hurricane,Italy,39.861269748005526,11.121063122341214,2024-12-06,8,44196.61439011009,9192858.625565005,39.47938716821311,Yes,0.71,True
17821,Hurricane,Italy,39.81392702656523,13.039796443493206,2024-06-23,10,63857.12757393626,15079727.18680478,11.255833204330088,Yes,2.4544955899872765,True
16707,Hurricane,Italy,41.77218339501178,9.908843269685182,2023-11-18,7,34260.61963658402,8023435.264827036,9.673374699763741,Yes,5.083786375617444,True
1428,Hurricane,Italy,41.01713192868587,11.243948320275774,2025-08-27,8,38573.52618614825,6474625.850008648,62.3621517676204,Yes,0.44,True
15915,Hurricane,Italy,39.48827374883877,11.727355514911991,2025-03-22,10,39335.799614864576,6162136.154388013,72.42370835530748,Yes,0.2881604910893411,True
12554,Hurricane,Italy,40.72762491265856,12.922199559794846,2024-02-02,9,40097.05744028515,11633445.347341668,76.42518382816033,Yes,1.3760372564497083,True
18602,Hurricane,Italy,43.07827771772529,13.04584862231514,2023-09-26,8,34916.2866930479,10750124.543252986,17.89247457220602,Yes,2.9117898783332103,True
9199,Hurricane,Italy,42.16814619380537,9.388521605789176,2023-09-19,9,39327.34959735762,2661236.093185302,6.577240317907958,Yes,0.99,True
7753,Hurricane,Italy,44.94965692419827,11.559543749112075,2023-04-21,9,49178.461598034715,13585054.697995357,51.082204283761065,No,0.47,True
2950,Hurricane,Italy,41.09934639428743,9.73211393141055,2023-01-02,9,50948.77477074149,11408839.815828377,63.63036827248537,Yes,0.7,True
16906,Hurricane,Italy,40.613438495323976,11.729657800880872,2023-08-13,9,55655.56128963462,10197499.87507504,49.22072920229828,Yes,0.39015779437673737,True
17327,Hurricane,Italy,42.00540510950004,13.632833061021346,2023-03-12,7,38282.83201113817,3004051.54065012,16.468993968740396,No,5.750257064172442,True
1883,Hurricane,Italy,40.568806846047565,14.127149056861589,2025-03-04,10,61534.908773586554,5839032.413739581,47.2861231006631,Yes,2.0649138793581474,True
3067,Hurricane,Italy,41.00324595861149,13.579356030080747,2024-05-05,7,41233.70056890648,8391140.215758791,1.100952952593997,No,0.65,True
4613,Hurricane,Italy,36.36338163409248,14.718226964308885,2025-01-18,10,55478.56068291453,5148531.849693155,61.98670170989047,Yes,2.657759557100631,True
14821,Hurricane,Italy,42.12895665063785,12.634143609987348,2023-07-31,7,45090.85422740607,5045659.995473582,64.81987109300651,No,0.47,True
11913,Hurricane,Italy,42.02993708901288,12.893261811162564,2023-05-20,8,38659.78631621284,6630986.622896275,214.11984687601782,No,1.5889702393343512,True
14563,Hurricane,Italy,43.12701439329325,13.933173177701,2023-11-21,9,56514.452063250064,10838402.89283264,6.189061476281832,Yes,0.7610969887492693,True
15025,Hurricane,Italy,44.02155152850784,14.444213636613933,2025-04-27,9,48392.23893757845,5415169.062574325,14.132574365494012,No,5.7571822571909035,True
19685,Hurricane,Italy,43.07562378118206,14.59120441780226,2024-08-14,8,49167.094671397834,11205511.869589174,42.92045468897037,No,1.287935308921317,True
18719,Hurricane,Italy,43.97299381537711,16.61387726917095,2025-01-15,7,30391.19588579877,7697444.857637502,16.307252957989647,No,3.1136702452995326,True
12885,Hurricane,Italy,44.294541051972935,9.644872291717457,2025-09-03,10,59863.21127708783,7890811.855543147,46.59448438924216,Yes,0.59,True
489,Hurricane,Italy,41.07502768130244,15.054024449690338,2024-06-05,10,56286.34284834461,2069196.460327309,1.9976896753705666,Yes,2.030773073569226,True
4750,Hurricane,Italy,44.02115068336369,7.735731388612419,2024-05-23,8,39258.17817380305,3167244.2441925453,15.11169638772612,Yes,0.66,True
17232,Hurricane,Italy,41.72835699157832,15.145480782383604,2024-05-30,8,48176.96633337654,15215742.799035378,1.4463046037683145,Yes,2.8323565615533264,True
5484,Hurricane,Italy,38.52544358536797,11.694128605245488,2023-11-03,7,47349.44236727967,13542051.700809205,40.60091208605992,Yes,0.78,True
6030,Landslide,Italy,41.26164780036106,14.937981161923783,2023-02-20,10,37820.82782047714,2829242.9537041713,38.188011981088344,Yes,0.73,True
698,Landslide,Italy,41.37316074965504,10.241314699430797,2024-12-03,10,63738.51956992805,11827219.728744376,27.171622060732755,No,0.91,True
8009,Landslide,Italy,41.02737733747463,12.873947136014625,2023-09-13,7,30723.879137906482,4987337.160335581,33.84058037225597,Yes,1.1235671782013283,True
17463,Landslide,Italy,43.450267609820415,10.85062766293612,2025-08-29,9,47460.34070301294,9445179.085057434,6.109465192564488,Yes,0.95,True
767,Landslide,Italy,38.61025718558618,13.83219035794061,2024-08-15,10,48519.073179582425,3342072.8764891024,58.46744793175466,Yes,0.4933082219107638,True
11933,Landslide,Italy,43.267201625325306,12.312997623925131,2024-08-04,7,41536.31444511904,10985408.590978581,38.92542130238013,Yes,3.495052404367401,True
18191,Landslide,Italy,41.63369785778682,10.71447937812672,2025-06-25,8,37421.432842839386,8350498.632531243,23.711757262906662,Yes,4.5208626577141455,True
6941,Landslide,Italy,40.06352712711527,12.603727633811925,2024-02-25,8,32485.987123474788,4980885.839456848,51.96460458752922,Yes,0.84,True
17923,Landslide,Italy,43.42440111954123,9.432006364184469,2024-02-04,10,63842.818276136764,13554035.803101946,12.08985230413019,No,0.96,True
15991,Landslide,Italy,41.06665313615305,14.285391400776586,2023-08-23,7,32701.66310296416,7266352.588915826,35.06573632116531,No,0.8,True
1164,Landslide,Italy,40.93865627303046,11.830389575687796,2025-12-07,9,39693.99290885577,4701653.756154862,10.533342375902732,Yes,0.77,True
19984,Landslide,Italy,40.92989045708871,13.1134352844309,2025-10-16,8,42106.202007670734,12174133.334553558,27.93442758703613,No,0.5188200179080618,True
5034,Landslide,Italy,43.75097809779998,14.247438429578226,2023-07-14,7,36888.63950294012,9472488.101334587,4.765478664771833,Yes,3.3134855972402537,True
3528,Landslide,Italy,43.771654940652326,13.101586935322157,2023-07-12,7,40862.438585172255,2493118.0510040796,73.92833512486878,No,0.7,True
9989,Landslide,Italy,38.34732913288571,14.194273026973487,2023-08-17,8,44202.247803215876,10749241.203816196,8.815870012898895,Yes,0.84,True
1147,Landslide,Italy,38.53656946761827,14.548533654885578,2024-05-27,10,44362.45583282969,10814217.033313992,41.9363918798249,Yes,1.9412190305240298,True
11706,Landslide,Italy,39.24527942355444,11.176318012570205,2023-07-26,9,40569.05509102342,11586806.165420018,25.689305726904752,No,1.8768669924851487,True
3265,Landslide,Italy,44.2080619645829,13.805449038339193,2025-01-21,9,38024.184700672835,2639075.722912061,3.106776377904857,Yes,0.68,True
2511,Landslide,Italy,41.15972798867786,13.460170149759891,2025-11-19,8,51076.75659848872,5553685.798449945,31.357009737278062,Yes,0.65,True
14631,Landslide,Italy,41.372482612070456,16.20392813996294,2025-05-20,7,33428.64345212896,9171854.49100362,23.94444755939743,Yes,0.38,True
11061,Landslide,Italy,43.49749338081202,14.195839264842297,2023-03-16,7,31097.390168977567,2014754.2529444492,41.37657383883839,Yes,1.5998958867703794,True
7159,Landslide,Italy,43.6222395411928,13.36213509885594,2022-12-17,10,39540.55546606357,5675268.6632237295,54.76108978137081,Yes,0.77,True
3393,Landslide,Italy,40.91275992845013,12.488735443935456,2025-12-05,7,47786.48123632006,5312460.921241786,25.502724962383336,Yes,0.07805010393870776,True
